,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Relationship_status,Education_status,Age,Total_kids,Family_members,Total_Mnt,Total_Purchases,Clusters
1620,39228.0,0.0,0,1,2.0794415416798357,0.6931471805599453,1.9459101490553132,0.0,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.0,0.0,1.3862943611198906,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Post_Graduate,62,0,1,3.044522437723423,3,0
1621,58494.0,0.0,1,56,5.700443573390687,2.0794415416798357,4.23410650459726,1.6094379124341003,0.0,2.995732273553991,1.0986122886681098,1.9459101490553132,1.0986122886681098,1.9459101490553132,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,48,1,3,5.983936280687191,14,3
1622,58684.0,0.0,0,71,6.173786103901937,3.58351893845611,5.19295685089021,3.367295829986474,2.0794415416798357,4.454347296253507,0.6931471805599453,1.791759469228055,1.3862943611198906,2.5649493574615367,2,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,Single,Graduate,41,0,1,6.70196036600254,20,2
1623,57136.0,0.0,0,18,5.5909869805108565,4.948759890378168,6.396929655216146,3.5553480614894135,2.5649493574615367,4.852030263919617,0.6931471805599453,2.0794415416798357,1.791759469228055,2.0794415416798357,6,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,Single,Graduate,55,0,1,7.07326971745971,19,2
1624,56551.0,0.6931471805599453,1,48,4.219507705176107,1.6094379124341003,3.4965075614664802,2.8903717578961645,1.0986122886681098,2.833213344056216,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.6094379124341003,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Post_Graduate,72,2,3,4.9344739331306915,7,0
1625,22448.0,0.6931471805599453,0,86,1.3862943611198906,0.6931471805599453,2.1972245773362196,3.1780538303479458,1.0986122886681098,2.9444389791664403,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.3862943611198906,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,40,1,3,4.02535169073515,6,0
1626,82014.0,0.0,0,48,6.8885724595653635,3.6375861597263857,5.583496308781699,3.58351893845611,5.099866427824199,3.4657359027997265,0.6931471805599453,1.3862943611198906,1.9459101490553132,2.5649493574615367,6,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,Single,Graduate,61,0,1,7.321188556739478,21,2
1627,34213.0,0.6931471805599453,1,2,3.9318256327243257,1.6094379124341003,3.367295829986474,1.9459101490553132,1.3862943611198906,3.295836866004329,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.0986122886681098,9,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,Single,Graduate,59,2,3,4.770684624465665,6,0
1628,25358.0,0.0,1,57,2.995732273553991,0.0,1.791759469228055,0.0,0.0,2.1972245773362196,1.0986122886681098,0.6931471805599453,0.0,1.3862943611198906,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Post_Graduate,75,1,2,3.4965075614664802,4,0
1629,35544.0,0.6931471805599453,0,77,3.4339872044851463,1.791759469228055,3.1780538303479458,1.6094379124341003,0.6931471805599453,1.6094379124341003,0.6931471805599453,1.0986122886681098,0.0,1.3862943611198906,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Post_Graduate,44,1,2,4.219507705176107,5,0
1630,36634.0,0.0,1,0,5.365976015021851,2.302585092994046,4.343805421853684,1.6094379124341003,1.3862943611198906,3.4339872044851463,1.3862943611198906,1.791759469228055,1.0986122886681098,1.791759469228055,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,68,1,3,5.817111159963204,12,3
1631,62670.0,0.0,1,57,6.29156913955832,3.4339872044851463,4.532599493153256,4.394449154672439,3.8501476017100584,3.6635616461296463,0.6931471805599453,1.791759469228055,1.3862943611198906,2.6390573296152584,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,68,1,3,6.716594773520978,21,1
1632,50334.0,0.0,1,24,5.652489180268651,2.833213344056216,5.081404364984463,4.442651256490317,2.833213344056216,4.90527477843843,1.9459101490553132,2.0794415416798357,1.6094379124341003,1.9459101490553132,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Undergraduate,50,1,3,6.543911845564792,17,3
1633,72066.0,0.0,0,55,6.911747300251674,3.5553480614894135,6.285998094508865,4.90527477843843,3.9512437185814275,3.5553480614894135,0.6931471805599453,1.6094379124341003,1.9459101490553132,1.9459101490553132,2,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,Single,Graduate,41,0,1,7.491645473605133,16,2
1634,50729.0,0.6931471805599453,1,62,5.480638923341991,2.6390573296152584,4.969813299576001,3.828641396489095,1.6094379124341003,3.970291913552122,2.302585092994046,1.9459101490553132,1.0986122886681098,2.0794415416798357,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Post_Graduate,64,2,3,6.208590026096629,15,1
1635,34916.0,1.0986122886681098,0,89,3.9512437185814275,3.1780538303479458,4.418840607796598,3.5263605246161616,0.0,3.7612001156935624,1.6094379124341003,1.791759469228055,0.6931471805599453,1.3862943611198906,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,54,2,4,5.44673737166631,9,3
1636,64892.0,0.0,1,77,6.269096283706261,3.2188758248682006,5.442417710521793,3.4965075614664802,3.2188758248682006,4.189654742026425,1.0986122886681098,1.9459101490553132,1.6094379124341003,2.5649493574615367,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Graduate,46,1,2,6.805722553416985,22,1
1637,43602.0,0.6931471805599453,1,45,2.995732273553991,1.791759469228055,2.5649493574615367,2.3978952727983707,1.3862943611198906,2.995732273553991,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.0986122886681098,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Graduate,56,2,3,4.23410650459726,6,0
1638,33996.0,0.0,0,46,3.713572066704308,1.0986122886681098,2.772588722239781,2.1972245773362196,0.0,1.9459101490553132,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Post_Graduate,33,0,1,4.276666119016055,5,0
1639,41473.0,0.6931471805599453,0,80,3.091042453358316,2.1972245773362196,3.044522437723423,2.772588722239781,1.3862943611198906,2.302585092994046,0.6931471805599453,1.0986122886681098,0.0,1.3862943611198906,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Undergraduate,37,1,2,4.343805421853684,5,0
1640,63246.0,0.0,2,60,6.386879319362645,3.4339872044851463,4.5217885770490405,3.4011973816621555,3.1354942159291497,2.0794415416798357,0.6931471805599453,1.9459101490553132,1.3862943611198906,2.5649493574615367,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,55,2,4,6.650279048587422,21,1
1641,36732.0,0.6931471805599453,1,71,3.091042453358316,1.791759469228055,1.3862943611198906,2.3978952727983707,0.6931471805599453,2.0794415416798357,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.6094379124341003,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,63,2,4,3.871201010907891,6,0
1642,69084.0,0.6931471805599453,0,43,7.074963197966044,4.68213122712422,5.298317366548036,3.6888794541139363,3.4339872044851463,3.4339872044851463,1.0986122886681098,2.0794415416798357,1.3862943611198906,2.6390573296152584,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,52,1,3,7.369600720526409,23,1
1643,77766.0,0.0,1,97,6.912742820493176,4.0943445622221,5.583496308781699,4.7535901911063645,4.0943445622221,3.332204510175204,1.0986122886681098,2.4849066497880004,2.3978952727983707,2.4849066497880004,6,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,Partner,Post_Graduate,55,1,3,7.333023014386481,32,1
1644,37929.0,0.0,0,49,5.313205979041787,1.0986122886681098,3.8501476017100584,1.3862943611198906,1.0986122886681098,2.3978952727983707,1.0986122886681098,1.6094379124341003,1.0986122886681098,1.791759469228055,7,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,Single,Post_Graduate,37,0,1,5.583496308781699,11,1
1645,86610.0,0.0,0,66,6.102558594613569,4.68213122712422,6.645090969505644,3.5263605246161616,5.2832037287379885,3.9889840465642745,0.6931471805599453,1.791759469228055,1.9459101490553132,1.9459101490553132,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,71,0,2,7.38025578842646,17,2
1646,80141.0,0.0,0,20,7.077498053569231,4.634728988229636,6.513230110912307,3.970291913552122,3.713572066704308,3.713572066704308,0.6931471805599453,2.0794415416798357,1.6094379124341003,2.3978952727983707,6,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,Partner,Post_Graduate,36,0,2,7.645875825184813,21,2
1647,72635.0,0.0,0,54,5.968707559985366,3.1354942159291497,5.780743515792329,4.653960350157523,3.58351893845611,4.68213122712422,0.6931471805599453,1.9459101490553132,2.1972245773362196,1.9459101490553132,3,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,Partner,Undergraduate,67,0,2,6.889591308354466,20,2
1648,69016.0,0.0,1,61,6.588926477533519,3.9889840465642745,5.8971538676367405,4.820281565605037,4.68213122712422,5.087596335232384,1.6094379124341003,2.1972245773362196,2.302585092994046,2.6390573296152584,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,52,1,3,7.335633981927201,30,1
1649,20193.0,0.0,0,18,2.1972245773362196,2.1972245773362196,3.1354942159291497,3.2188758248682006,2.4849066497880004,2.302585092994046,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.6094379124341003,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Undergraduate,31,0,2,4.418840607796598,6,0
1650,27573.0,0.6931471805599453,0,45,3.9318256327243257,2.772588722239781,4.709530201312334,3.6888794541139363,2.772588722239781,2.772588722239781,1.6094379124341003,1.791759469228055,0.6931471805599453,1.6094379124341003,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,47,1,3,5.501258210544727,10,3
1651,15862.0,0.6931471805599453,0,26,0.6931471805599453,0.6931471805599453,1.6094379124341003,2.4849066497880004,2.302585092994046,2.3978952727983707,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Undergraduate,43,1,2,3.6109179126442243,4,0
1652,49544.0,0.6931471805599453,0,0,5.733341276897746,0.0,4.30406509320417,0.0,0.0,3.1780538303479458,1.0986122886681098,1.791759469228055,0.6931471805599453,2.1972245773362196,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,46,1,3,6.003887067106539,14,3
1653,33228.0,0.6931471805599453,0,28,3.1354942159291497,1.0986122886681098,3.4657359027997265,2.0794415416798357,1.6094379124341003,1.791759469228055,0.6931471805599453,1.0986122886681098,0.0,1.3862943611198906,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,42,1,3,4.276666119016055,5,0
1654,70440.0,0.0,0,49,6.53813982376767,4.770684624465665,6.214608098422191,4.343805421853684,4.634728988229636,4.48863636973214,0.6931471805599453,1.791759469228055,2.3978952727983707,2.0794415416798357,3,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,Partner,Graduate,44,0,2,7.360739903058278,22,2
1655,38232.0,0.6931471805599453,1,84,3.784189633918261,1.791759469228055,3.367295829986474,2.0794415416798357,1.9459101490553132,3.5263605246161616,1.6094379124341003,1.3862943611198906,0.6931471805599453,1.3862943611198906,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,51,2,4,4.812184355372417,7,3
1656,22554.0,0.6931471805599453,1,38,3.332204510175204,0.0,2.3978952727983707,0.0,0.0,1.6094379124341003,1.6094379124341003,1.0986122886681098,0.0,1.6094379124341003,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,67,2,4,3.7376696182833684,6,0
1657,23536.0,0.6931471805599453,0,53,1.9459101490553132,0.0,1.3862943611198906,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,1.3862943611198906,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,39,1,3,2.3978952727983707,3,0
1658,49413.0,0.0,1,88,5.327876168789581,2.0794415416798357,3.7376696182833684,1.3862943611198906,1.0986122886681098,3.8501476017100584,1.0986122886681098,1.6094379124341003,1.0986122886681098,1.791759469228055,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,70,1,3,5.720311776607412,11,3
1659,42231.0,0.6931471805599453,1,99,3.2188758248682006,0.0,2.1972245773362196,0.0,0.6931471805599453,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,53,2,4,3.6375861597263857,4,0
1660,78789.0,0.0,0,12,6.504288173536645,3.9318256327243257,6.7464121285733745,3.091042453358316,4.430816798843313,4.430816798843313,0.6931471805599453,1.6094379124341003,1.9459101490553132,1.791759469228055,2,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,Single,Post_Graduate,42,0,1,7.470224135899966,15,2
1661,56534.0,0.0,1,35,6.539585955617669,2.0794415416798357,4.127134385045092,2.3978952727983707,0.0,3.8501476017100584,1.6094379124341003,2.3978952727983707,1.6094379124341003,2.0794415416798357,8,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,Partner,Graduate,54,1,3,6.704414354964107,21,1
1662,58350.0,0.0,1,5,6.202535517187923,3.295836866004329,5.332718793265369,4.762173934797756,4.394449154672439,4.394449154672439,1.6094379124341003,2.1972245773362196,1.3862943611198906,2.5649493574615367,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Graduate,51,1,2,6.90975328164481,23,1
1663,81217.0,0.0,0,77,6.202535517187923,4.2626798770413155,5.783825182329737,4.990432586778736,3.713572066704308,4.442651256490317,0.6931471805599453,1.3862943611198906,2.0794415416798357,2.4849066497880004,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Graduate,33,0,1,7.05444965813294,21,2
1664,49090.0,0.0,1,45,6.20455776256869,1.791759469228055,4.418840607796598,2.0794415416798357,0.0,4.61512051684126,1.3862943611198906,2.0794415416798357,1.0986122886681098,2.302585092994046,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Graduate,71,1,2,6.535241271013659,18,1
1665,61787.0,0.0,0,71,6.432940092739179,4.30406509320417,6.028278520230698,4.3694478524670215,3.8918202981106265,4.454347296253507,0.6931471805599453,2.1972245773362196,1.6094379124341003,1.9459101490553132,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Post_Graduate,35,0,1,7.1853870155804165,18,2
1666,18169.0,0.6931471805599453,0,40,2.302585092994046,0.0,1.791759469228055,0.0,0.0,2.0794415416798357,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,37,1,3,3.091042453358316,3,0
1667,24336.0,0.6931471805599453,0,82,0.6931471805599453,1.9459101490553132,1.0986122886681098,2.1972245773362196,1.0986122886681098,2.5649493574615367,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Undergraduate,41,1,2,3.4657359027997265,3,0
1668,18222.0,0.0,0,70,2.5649493574615367,1.6094379124341003,2.995732273553991,2.5649493574615367,1.9459101490553132,2.70805020110221,0.6931471805599453,1.0986122886681098,0.0,1.3862943611198906,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,32,0,2,4.219507705176107,5,0
1669,62335.0,0.0,1,87,5.497168225293202,4.882801922586371,5.384495062789089,4.454347296253507,1.9459101490553132,3.295836866004329,1.0986122886681098,1.3862943611198906,1.3862943611198906,2.6390573296152584,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Graduate,70,1,2,6.5638555265321274,19,1
1670,42033.0,0.6931471805599453,1,95,2.4849066497880004,0.6931471805599453,1.6094379124341003,1.0986122886681098,0.0,2.0794415416798357,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Undergraduate,51,2,4,3.258096538021482,3,0
1671,86580.0,0.0,0,72,6.278521424165844,3.091042453358316,4.852030263919617,3.295836866004329,3.044522437723423,3.044522437723423,0.0,1.6094379124341003,1.0986122886681098,1.791759469228055,1,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,Partner,Post_Graduate,39,0,2,6.616065185132817,11,1
1672,41437.0,0.6931471805599453,1,5,3.4011973816621555,0.0,1.0986122886681098,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Post_Graduate,65,2,3,3.4965075614664802,4,0
1673,73705.0,0.0,2,86,6.418364935936212,4.5217885770490405,6.255750041753367,5.556828061699537,4.68213122712422,4.68213122712422,1.0986122886681098,2.302585092994046,1.9459101490553132,2.1972245773362196,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Post_Graduate,71,2,3,7.4360278163518485,23,1
1674,61064.0,0.0,1,80,5.961005339623274,4.844187086458591,5.8377304471659395,0.0,3.828641396489095,5.198497031265826,1.791759469228055,2.1972245773362196,1.6094379124341003,2.4849066497880004,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,46,1,3,6.985641817639208,23,1
1675,38452.0,0.6931471805599453,1,62,4.04305126783455,0.0,2.70805020110221,0.0,0.0,1.0986122886681098,1.3862943611198906,1.3862943611198906,0.0,1.3862943611198906,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,67,2,4,4.290459441148391,6,0
1676,18358.0,0.6931471805599453,0,49,1.9459101490553132,2.1972245773362196,2.995732273553991,2.833213344056216,1.6094379124341003,1.6094379124341003,1.3862943611198906,1.3862943611198906,0.0,1.6094379124341003,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Graduate,33,1,2,4.060443010546419,7,0
1677,55012.0,0.0,1,85,6.368187186350492,0.0,4.189654742026425,0.0,0.0,2.6390573296152584,1.9459101490553132,2.1972245773362196,1.0986122886681098,2.302585092994046,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,49,1,3,6.493753839851686,19,3
1678,9722.0,0.6931471805599453,0,7,1.9459101490553132,2.8903717578961645,2.833213344056216,1.9459101490553132,2.833213344056216,3.7612001156935624,1.6094379124341003,1.3862943611198906,0.6931471805599453,1.3862943611198906,8,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,Partner,Undergraduate,49,1,3,4.6443908991413725,7,0
1679,38175.0,0.6931471805599453,0,6,4.2626798770413155,1.9459101490553132,4.248495242049359,1.0986122886681098,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.6094379124341003,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,38,1,3,5.0369526024136295,8,3
1680,58656.0,0.0,1,25,6.870053411798126,2.5649493574615367,5.272999558563747,2.833213344056216,3.2188758248682006,2.5649493574615367,1.6094379124341003,2.0794415416798357,2.1972245773362196,2.6390573296152584,6,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,Partner,Post_Graduate,66,1,3,7.107425474110705,28,1
1681,52117.0,0.0,1,55,4.727387818712341,2.3978952727983707,4.68213122712422,3.4339872044851463,0.0,3.044522437723423,1.0986122886681098,1.791759469228055,1.0986122886681098,1.6094379124341003,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,57,1,3,5.634789603169249,11,3
1682,64813.0,0.6931471805599453,0,81,5.683579767338681,0.0,4.8283137373023015,5.19295685089021,4.584967478670572,3.970291913552122,0.6931471805599453,2.0794415416798357,1.0986122886681098,2.3978952727983707,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,44,1,3,6.61472560020376,19,3
1683,54222.0,0.0,1,98,5.298317366548036,2.5649493574615367,3.4657359027997265,1.3862943611198906,2.5649493574615367,2.0794415416798357,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.791759469228055,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,49,1,3,5.579729825986222,11,3
1684,83512.0,0.0,0,31,6.966967138613983,4.127134385045092,6.728628613084702,4.394449154672439,3.044522437723423,4.624972813284271,0.6931471805599453,1.6094379124341003,2.0794415416798357,2.3978952727983707,1,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,Partner,Graduate,36,0,2,7.67693714581808,21,2
1685,77520.0,0.0,1,30,6.846943139585379,3.8066624897703196,5.983936280687191,0.0,4.48863636973214,4.07753744390572,0.6931471805599453,2.1972245773362196,2.0794415416798357,2.0794415416798357,4,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,Partner,Post_Graduate,63,1,3,7.3310603052186325,22,1
1686,41154.0,0.0,1,98,3.8066624897703196,1.0986122886681098,2.4849066497880004,1.0986122886681098,1.3862943611198906,2.0794415416798357,0.6931471805599453,0.6931471805599453,0.0,1.6094379124341003,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,44,1,3,4.248495242049359,5,0
1687,80398.0,0.0,0,92,5.8377304471659395,3.9512437185814275,6.842683282238422,5.337538079701318,3.58351893845611,3.295836866004329,0.6931471805599453,1.791759469228055,2.1972245773362196,2.5649493574615367,3,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,Partner,Graduate,56,0,2,7.37650812632622,25,2
1688,18746.0,0.6931471805599453,0,41,1.0986122886681098,2.3978952727983707,2.4849066497880004,2.5649493574615367,2.302585092994046,3.044522437723423,1.0986122886681098,1.3862943611198906,0.0,1.3862943611198906,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Undergraduate,30,1,2,4.174387269895637,6,0
1689,35196.0,0.6931471805599453,0,68,4.330733340286331,2.5649493574615367,4.955827057601261,3.784189633918261,3.6888794541139363,5.236441962829949,1.9459101490553132,1.9459101490553132,0.6931471805599453,1.791759469228055,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,38,1,3,6.210600077024653,12,3
1690,60230.0,0.0,1,78,6.255750041753367,3.044522437723423,5.908082938168931,3.6888794541139363,4.406719247264253,3.713572066704308,1.0986122886681098,1.9459101490553132,1.3862943611198906,1.9459101490553132,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Graduate,66,1,2,6.97354301952014,15,1
1691,22108.0,0.6931471805599453,1,46,1.791759469228055,1.3862943611198906,2.302585092994046,1.9459101490553132,1.0986122886681098,1.9459101490553132,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,45,2,4,3.4657359027997265,5,0
1692,44392.0,0.6931471805599453,1,71,4.477336814478207,1.791759469228055,4.276666119016055,2.0794415416798357,2.5649493574615367,3.4011973816621555,1.791759469228055,1.6094379124341003,0.6931471805599453,1.6094379124341003,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,48,2,4,5.356586274672012,9,3
1693,55424.0,0.0,1,6,6.137727054086234,4.127134385045092,5.220355825078324,2.3978952727983707,3.9889840465642745,4.68213122712422,1.6094379124341003,2.0794415416798357,1.791759469228055,2.302585092994046,6,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,Partner,Post_Graduate,46,1,3,6.777646593635117,21,1
1694,17688.0,0.6931471805599453,0,82,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,8,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,Partner,Graduate,43,1,3,2.4849066497880004,3,0
1695,92491.0,0.0,0,71,6.887552571664617,3.8066624897703196,6.841615476477592,3.4011973816621555,3.258096538021482,3.1354942159291497,0.6931471805599453,2.0794415416798357,1.791759469228055,2.5649493574615367,3,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,Partner,Post_Graduate,39,0,2,7.618251097876695,24,2
1696,90273.0,0.0,0,32,6.558197802812269,4.867534450455582,6.74993119378857,4.795790545596741,4.31748811353631,4.718498871295094,0.6931471805599453,1.791759469228055,1.9459101490553132,2.0794415416798357,2,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,Single,Graduate,31,0,1,7.596894438144544,18,2
1697,82571.0,0.0,0,28,6.759255270663693,3.4657359027997265,6.326149473155099,4.143134726391533,4.564348191467836,4.382026634673881,0.0,1.9459101490553132,1.791759469228055,2.6390573296152584,2,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,Single,Post_Graduate,60,0,1,7.430707082545968,24,2
1698,38513.0,0.6931471805599453,0,20,5.153291594497779,1.3862943611198906,4.7535901911063645,2.833213344056216,0.0,2.9444389791664403,1.791759469228055,1.9459101490553132,0.6931471805599453,1.791759469228055,8,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,Single,Post_Graduate,40,1,2,5.783825182329737,12,1
1699,16653.0,0.6931471805599453,0,10,1.791759469228055,2.0794415416798357,3.4657359027997265,2.772588722239781,1.6094379124341003,2.0794415416798357,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.3862943611198906,6,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,Single,Post_Graduate,43,1,2,4.248495242049359,6,0
1700,42586.0,0.6931471805599453,1,7,5.272999558563747,1.0986122886681098,4.04305126783455,0.0,0.0,0.0,1.791759469228055,1.6094379124341003,0.6931471805599453,1.9459101490553132,8,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,Partner,Graduate,67,2,4,5.53338948872752,11,0
1701,23529.0,0.0,1,67,2.302585092994046,2.0794415416798357,2.6390573296152584,1.3862943611198906,1.0986122886681098,3.044522437723423,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Undergraduate,57,1,2,4.007333185232471,4,0
1702,74881.0,0.6931471805599453,1,48,6.226536669287466,4.290459441148391,5.602118820879701,3.6109179126442243,3.332204510175204,4.007333185232471,1.6094379124341003,2.302585092994046,1.0986122886681098,2.5649493574615367,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,61,2,4,6.872128101338986,23,3
1703,71107.0,0.0,1,61,6.280395838960195,2.3978952727983707,5.384495062789089,5.293304824724492,5.1647859739235145,5.278114659230517,1.0986122886681098,2.0794415416798357,1.9459101490553132,2.6390573296152584,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,71,1,3,7.191429330036379,26,1
1704,46910.0,0.6931471805599453,1,36,3.8918202981106265,0.0,2.70805020110221,0.0,0.0,1.9459101490553132,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,58,2,4,4.23410650459726,5,0
